id,title,channel_short_name,viewCount,publishedAt,channelId,description,duration_seconds,performative_labor_prob,emotional_bait_prob,narrative_conflict_prob,challenge_format_prob,commercial_content_prob,privacy_violation_prob,performative_labor_pred,emotional_bait_pred,narrative_conflict_pred,challenge_format_pred,commercial_content_pred,privacy_violation_pred,exploitation_score_ws,is_exploitative_ws,n_dimensions_flagged,confidence
GXPQrL5pcVw,LEAVING HOME FOR CHRISTMAS + Why We Celebrate Christmas EARLY (24-Hour Edition),familyfudge,102926,1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCLAVg6ayEe4Abkz0QH-ZoZA/join

Check out our MERCH store!  https://thefamilyfudge.com/shop

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge

Business inquiry - thefamilyfudge@influint.co

Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.5,0.3046800606546693,0.999499682310438,0.5,0.3740539544126469,0,-1,0,1,-1,0,0.4463880503220063,0,1,0.4402236875629459
wAK7A2IPbIM,*NEW* EASY NO-BAKE DESSERTS & Cute Easter/Spring Themed Lunch Ideas 2024,familyfudge,237712,2 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"I'm excited to share with you some super easy and incredibly cute spring and Easter-inspired lunch ideas.

Bento Sandwich Stamps - https://bentosandwichstamps.etsy.com

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLAVg6ayEe4Abkz0QH-ZoZA/join

Check out our MERCH store!  https://thefamilyfudge.com/shop

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,0,0,0,1,0,0.3464671735616084,0,1,0.5696131004662076
VvfPTyI2lqE,Fort Wilderness Campground LUNCHES 🏕 Bunches Of Lunches,familyfudge,103168,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Camping at Disney Fort Wilderness Campground this week was a fun time. We made lots of fun and easy lunches that the kids loved and spent time at Disney World. This was our first time camping with the kids and we cant wait to do it again.

RV tour and haul - https://youtu.be/AJtjWs44uGw

To find the the items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

Need to rent a stroller for your next disneyworld trip? https://www.kingdomstrollers.com/?ref=jenniferfudge

signup for our email list @ www.thefamilyfudge.com

Here is where I get ALL my cleaning products: https://www.grove.co/referrer/3136213/
Please Subscribe to our channel:
http://bit.ly/thefamilyfudgesubscribe

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge
Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.5,0.3046800606546693,0.2680305193494176,0.5014051087464715,0.3740539544126469,0,-1,0,0,1,0,0.3247107079529148,0,1,0.3515153232584846
rQHHDH-glf4,"Grow a Garden, Pokémon, Mac & Cheese Cone & Ice Cream Casserole 🎂 *Epic* Birthday Lunches!",familyfudge,109349,9 months ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"🤯 Would you pack Ice Cream for LUNCH?

This week I made my son FOUR epic birthday lunches to celebrate him turning 9 — including a Roblox “Grow a Garden” lunch, a Viking mac & cheese cone inspired by the Isle of Berk, a colorful Pokémon bento, and yes… the Ice Cream Sandwich Casserole he requested himself! 🎂🍦🍱

These lunches are packed with Griffin’s favorite foods and favorite characters, and I’ll walk you through exactly how I made each one so you can recreate them for your own kids. Perfect for birthday celebrations, school lunches, or fun weekend meals.

💌 Comment “DRAGONFRUIT” if you made it to the end of the video for a shoutout in the next episode!

Get my Cute Lunches activity book on amazon! - https://www.amazon.com/dp/B0FFZQ37CP

Basic pizza bubble up recipe - https://www.pillsbury.com/recipes/pizza-bubbles/242aa63d-3b66-4b53-9df6-30cd6ddf0403

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLAVg6ayEe4Abkz0QH-ZoZA/join

Check our Etsy Shop! - https://bentosandwichstamps.etsy.com

Gengar sandwich cutter - https://www.etsy.com/listing/4344943450/pokemon-gengar-sandwich-cutter-and-stamp

Grow a Garden stamp - https://www.etsy.com/listing/4344950343/roblox-grow-a-garden-sandwich-cutter-and


LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge

Business inquiry - thefamilyfudge@influint.co

Mailing address:
The Family Fudge
6043 U.S. HWY 17-92 North
Suite 302
Davenport, FL 33896

#BunchesOfLunches #BirthdayLunchIdeas #SchoolLunchIdeas #FamilyFudge #FunLunches #RobloxLunch #PokemonLunch #IceCreamCasserole #MacAndCheeseCone #bento #bentolunch #hotlunches #schoollunch",,0.9530020429521856,0.7067500015825604,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,1,1,0,0,1,0,0.583389625055936,1,3,0.5356028938340496
iSnMJjhYO-U,"CUTE Spring Lunches, FAST!  🐰EASIEST EASTER LUNCHES FOR KIDS",familyfudge,153662,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Happy Easter, Friends! Today I've got some of my fastest and easiest lunch ideas ever to inspire you!

Sometimes you just don't have time to spend all day putting lunch together, these ideas will only take a few minutes and are themed out!

LUNCHBOX LINKS
Replay Plates - https://amzn.to/2QAHNwT
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.7650285271618831,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,1,0,0,1,0,0.4342848062528396,0,2,0.5706635198583341
uM01pELscik,Cucumber SUSHI!?!  🍣 Your School Lunch Ideas,familyfudge,530999,6 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Welcome to subscriber lunch sunday! Every sunday I make your school lunch ideas into reality :) Every idea was sent in by someone just like you, so if you would like to send in an idea visit http://www.thefamilyfudge.com/lunchidea

To find the the items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

Need to rent a stroller for your next disneyworld trip? https://www.kingdomstrollers.com/?ref=jenniferfudge

signup for our email list @ www.thefamilyfudge.com

Here is where I get ALL my cleaning products: https://www.grove.co/referrer/3136213/
Please Subscribe to our channel:
http://bit.ly/thefamilyfudgesubscribe

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge
Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896
Bento Box Bento Style bento",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,0,0,0,1,0,0.3464671735616084,0,1,0.5696131004662076
TvucxLkx7Ek,STRANGER THINGS Lunch Ideas | Bunches of Lunches,familyfudge,1864659,3 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"I have gotten so many requests to make lunches themed after an certain Netflix series that you’ve probably heard about before…..Stranger Things!

Check out our new MERCH store!  https://thefamilyfudge.com/shop

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,0,0,0,1,0,0.3464829378406178,0,1,0.5695815719081886
y-u4VcgoFd4,LOOK what I make with FUNFETTI CAKE MIX | 3 EASY Recipes You Should Try,familyfudge,80812,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"In today’s video I'm kicking off a new series I'm calling ""LOOK what I make with…""
I will take one pantry staple or ingredient and show you 3 different recipes you can make using that Item….and the star of the show today is…. FUNFETTI CAKE MIX!

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,0.9530020429521856,0.7067500015825604,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,1,1,0,0,1,0,0.583389625055936,1,3,0.5356028938340496
W0lfirbwY-0,*NEW* Most Requested HOT Lunches to Pack in a THERMOS (Picky Eater Friendly),familyfudge,281664,1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Visit Lume at https://bit.ly/4fMtBa6 and use my code FUDGE. Lume Starter Pack is 30% off and comes with free shipping, PLUS for my followers you can get an extra $5 off for new customers. Thanks to Lume for sponsoring this video!

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLAVg6ayEe4Abkz0QH-ZoZA/join

Check out our MERCH store!  https://thefamilyfudge.com/shop

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge

Business inquiry - thefamilyfudge@influint.co

Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.9999541547286706,0.3740539544126469,0,0,0,0,1,0,0.3641560041190307,0,1,0.6049907615810522
KSHVD2ivj60,OCEAN BENTO LUNCHES  #TeamSeas,familyfudge,63465,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"We are joining with Mr. Beast and Mark Rober and 100’s of other creators to try and raise $30 million dollars by the end of the year. All of that will be used to remove 30 million pounds of trash from our oceans, rivers, and beaches.

100% of the money goes directly to our nonprofit partners to fund the cleanup. If you want to get involved and help us reach our goal visit teamseas.org

#teamseas #bunchesoflunches #bentolunchideas


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,0.7508175226022075,0.7650285271618831,0.3046800606546693,0.2680305193494176,0.5,0.3740539544126469,1,1,0,0,-1,0,0.493768430696804,0,2,0.3563605051157856
KC-sZxxLSjU,I CAN’T SAY “NO”! Making ANYTHING My SUBSCRIBERS Want for LUNCH,familyfudge,190593,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"If you could pick ANYTHING for your lunch, what would you pick? 
For all of our School lunches this week I let my subscribers decide on EVERYTHING…..and I couldn’t say no to whatever they picked! 
I think we ended up with some really fun and interesting lunches and can’t wait to share them with you today!

rainbow lunch marathon - https://www.youtube.com/watch?v=4Q58HS5O4qM
Daiso Haul - https://www.youtube.com/watch?v=-4pMAb9Ocnw
Mac&Cheese Throwdown - https://youtu.be/HK39vNgu8XY
Fairy Bread - https://www.youtube.com/watch?v=XLxEeQIEsBw
sausage rolls - https://www.favfamilyrecipes.com/australian-sausage-rolls/

Check out our new MERCH store!  https://thefamilyfudge.com/shop

Send you lunch idea - http://thefamilyfudge.com/lunchidea

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,0.0008031258610846,0.7650285271618831,0.3046800606546693,0.2680305193494176,0.3310921166906506,0.3740539544126469,0,1,0,0,0,0,0.3406147173550587,0,1,0.4954562500644713
nTcm_M3wCEE,16 HOT LUNCH IDEAS FOR WHEN IT'S COLD OUTSIDE 🔥 Bunches Of Lunches,familyfudge,458409,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"In this marathon episode of bunches of lunches I’m sharing 16 hot lunch ideas perfect for work or school or home. All of these ideas are super tasty and easy to put together, I hope you love them!

LUNCHBOX LINKS
Insulated food container - https://amzn.to/35oRaqS
Omiebox - https://amzn.to/39da54Y
Bentgo - https://amzn.to/2I5MpUh
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.5044926387940156,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,1,0,0,1,0,0.3908463939125188,0,2,0.4838497522937304
X80BLC8iKH4,Eating SHOPKINS in REAL LIFE?! | MYSTERY *KIDS CHOICE* BUNCHES OF LUNCHES,familyfudge,98292,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"It’s no secret that in our house we love fun lunches BUT we also LOVE cute and FUN TOYS! Today the kids and I are combining both to create some fun but easy SHOPKINS inspired school lunches! 

Make sure to subscribe and comment your favorite hot lunch to enter the limited edition thermos giveaway!

mini brands lunch - https://www.youtube.com/watch?v=vTnCdGbR_rA
Biscuit Video - https://youtu.be/-tUvCghUiCU

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.7650285271618831,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,1,0,0,1,0,0.4342848062528396,0,2,0.5706635198583341
CqdJ3CR5Qbc,*NEW* RAINBOW Lunches?! 🌈 Fixing YOUR Lunch Ideas,familyfudge,151011,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"I love all things rainbow and rainbow lunches are some of my FAVORITES to make!! I hope you love these ideas and they inspire you to make fun lunches for yourself or your kids :)

Submit your awesomely unique rainbow lunch idea - http://thefamilyfudge.com/lunchidea

Check out our new MERCH store!  https://thefamilyfudge.com/shop

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.5,0.3740539544126469,0,0,0,0,-1,0,0.2808303116642523,0,0,0.4383393766714953
8UsIR39wSoQ,21 AMAZINGLY AFFORDABLE DOLLAR TREE CAMPING HACKS FOR SUMMER VACATION!!,familyfudge,1191716,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"In today’s video I’m going to be sharing with you over 20 different camping hacks using DOLLAR tree products that can help. My family and I have REALLY been into camping recently AND we absolutely love it! I’ve come up with LOTS of different hacks that help make camping with 4 kids easier for us and I hope that you’ll find some of these ideas helpful the next time you go camping!
 #dollartree #dollartreehacks #summerhacks

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.7650285271618831,0.3046800606546693,0.2680305193494176,0.6701514611862515,0.3740539544126469,0,1,0,0,1,0,0.3969907569408493,0,2,0.4961384783503911
ugjU18wWKDg,*NEW* EXTREME FALL CLEAN AND DECORATE WITH ME 2020,familyfudge,78428,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Today I’m super excited to be sharing my EXTREME fall decorate and clean with me. It  has been quite a while since I’ve made a video like this, so if you’d like to see more videos like this on the future be sure to give this video a big thumbs up, and if you’re new I would love it if you’d hit the subscribe button to become part of the fudge family!

Get your free gift set and receive $10 after your first order from Grove Collaborative - https://www.grove.co/referrer/3136213/

Spotify playlist - https://open.spotify.com/playlist/4CtHbrJzb7SQzPw7xGLgTw?si=VRcSWTLgTfOUAgIeiu793w

Homeschool tour - https://youtu.be/QBVBPQNZWao
Latest Lunch Video - https://youtu.be/sEgviKZ9UK0

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,1.8880227175668738e-08,0.5044926387940156,0.3046800606546693,0.9993263015575188,0.5014051087464715,0.3740539544126469,0,1,0,1,1,0,0.4473263471742581,0,3,0.4421633383834875
lUtFTXqUGtc,🍎 Making HOMESCHOOL Lunches FUN for Back To School 🍎,familyfudge,105020,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"Thanks to Good2Grow for sponsoring todays video. Use offer Code 25FAMFUDGE on Amazon to get a 25% discount on select Collectors Packs through 09.23.20 or go to  https://bit.ly/25FAMFUDGE

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,0.9530020429521856,0.5,0.3046800606546693,0.2680305193494176,0.9999541547286706,0.3740539544126469,1,-1,0,0,1,0,0.566620122016265,1,2,0.5020638877547073
GIF_eTAcdiA,Eating ONLY Heart-Shaped Valentine's Day Food for Lunch ❤️ Bunches of Lunches!,familyfudge,211410,1 year ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"This week to help you get ready for Valentine's Day I’m sharing avdorable school lunches that are SUPER easy to make and include lots of hearts.

Submit your lunch ideas - thefamilyfudge.com/lunchidea

Red velvet rice Krispy recipe - https://freshaprilflours.com/red-velvet-rice-krispies-treats/#wprm-recipe-container-8796

Join this channel to get access to perks:
https://www.youtube.com/channel/UCLAVg6ayEe4Abkz0QH-ZoZA/join

Check out our bento sandwich stamp Esty shop - https://bentosandwichstamps.etsy.com

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge

Business inquiry - thefamilyfudge@influint.co

Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,0,0,0,1,0,0.3464829378406178,0,1,0.5695815719081886
T4hwkB-6fRc,*NEW* BUYING ALL THE THINGS! HUGE BIRTHDAY HAUL + PARTY FOOD & GIFTS,familyfudge,140066,5 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"We have a BIRTHDAY coming up! I have things to share with you today from Walmart, Target, Costco, Amazon & Aldi. Getting ready for Halloween and Lily's 7th birthday party this week too! 

LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge


Mailing address:

The Family Fudge
8297 ChampionsGate Blvd #302
ChampionsGate, FL 33896",,0.2182045465898522,0.8869642488847121,0.3046800606546693,0.2680305193494176,0.9999927245098904,0.3740539544126469,0,1,0,0,1,0,0.508654342400198,1,2,0.5739959641293387
ny2YVPYy8oQ,DIY EDIBLE POP IT LUNCH! + Fun & Easy Subscriber Requested Lunches,familyfudge,496559,4 years ago,UCLAVg6ayEe4Abkz0QH-ZoZA,"In today’s video I’m going to be sharing with you 4 AMAZING subscriber requested lunch ideas including a FIDGET INSPIRED lunch! These are all SUPER fun but easy to make!


LUNCHBOX LINKS
Bentgo - https://amzn.to/2I5MpUh
Omiebox - https://amzn.to/39da54Y
Yumbox - https://amzn.to/2I5MpUh
Planet box - https://amzn.to/3chY6oR
Favorite Silicone Cups - https://amzn.to/3b3Xim9
                                           https://amzn.to/3d5dqFx
Dip/sauce container - https://amzn.to/2IN17Qz
                                       https://amzn.to/3aX1ALW

To find the many items we use in our videos visit https://www.amazon.com/shop/thefamilyfudge

signup for our email list @ www.thefamilyfudge.com

Follow us on
TheFamilyFudge.com 
Instagram- @thefamilyfudge
Twitter- @thefamilyfudge
#funlunchideas #bunchesoflunches #bentostylelunch

Mailing address:

The Family Fudge
8297 ChampionsGate Blvd suite 302
ChampionsGate, FL 33896",,9.460455428391532e-05,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.8938211713841367,0.3740539544126469,0,0,0,0,1,0,0.3464829378406178,0,1,0.5695815719081886
